Car ID,Brand,Model,Year,Color,Mileage,Price,Location,Units Available,Inventory Value,Mileage Category,Price Category
1006,Honda,Pilot,2015,White,30000,23000,Atlanta,4,92000,Medium,Medium
1007,Ford,Explorer,2017,Blue,40000,21000,Phoenix,3,63000,Medium,Medium
1008,Chevrolet,Traverse,2018,Black,45000,18000,Houston,3,54000,Medium,Medium
1009,Hyundai,Santa Fe,2017,Red,35000,20000,Seattle,1,20000,Medium,Medium
1010,Toyota,4Runner,2015,Silver,60000,25000,Los Angeles,2,50000,High,High
1011,Honda,Odyssey,2016,White,55000,24000,New York,3,72000,Medium,Medium
1012,Ford,Edge,2020,Blue,50000,23000,Chicago,3,69000,Medium,Medium
1013,Chevrolet,Tahoe,2020,Black,35000,28000,Miami,4,112000,Medium,High
1014,Hyundai,Palisade,2017,Silver,40000,25000,San Francisco,1,25000,Medium,High
1015,Toyota,Sienna,2016,Red,70000,27000,Dallas,1,27000,High,High
1016,Honda,Fit,2018,Gray,55000,22000,Atlanta,1,22000,Medium,Medium
1017,Ford,Fusion,2016,White,50000,21000,Phoenix,2,42000,Medium,Medium
1018,Chevrolet,Malibu,2019,Blue,45000,26000,Houston,1,26000,Medium,High
1019,Hyundai,Venue,2017,Silver,30000,29000,Seattle,4,116000,Medium,High
1020,Toyota,Yaris,2017,Black,35000,27000,Los Angeles,2,54000,Medium,High
1021,Toyota,Camry,2019,White,55000,12000,Los Angeles,1,12000,Medium,Low
1022,Honda,Civic,2020,Blue,50000,15000,New York,2,30000,Medium,Medium
1023,Toyota,Camry,2016,White,40000,17000,Los Angeles,3,51000,Medium,Medium
1024,Honda,Civic,2017,Blue,60000,14000,New York,2,28000,High,Low
1025,Ford,Focus,2018,Silver,55000,12000,Chicago,2,24000,Medium,Low
1026,Chevrolet,Cruze,2016,Red,50000,15000,Miami,5,75000,Medium,Medium
1027,Hyundai,Elantra,2015,Black,40000,17000,San Francisco,1,17000,Medium,Medium
1028,Toyota,Corolla,2015,Gray,35000,14000,Dallas,3,42000,Medium,Low
1029,Honda,Accord,2017,White,70000,12000,Atlanta,4,48000,High,Low
1030,Ford,Mustang,2018,Yellow,55000,15000,Phoenix,3,45000,Medium,Medium
1031,Chevrolet,Impala,2017,Black,50000,17000,Houston,5,85000,Medium,Medium
1032,Hyundai,Sonata,2016,Blue,40000,14000,Seattle,4,56000,Medium,Low
1033,Toyota,Rav18,2015,Gray,45000,16000,Los Angeles,2,32000,Medium,Medium
1034,Honda,CR-V,2015,Red,35000,18000,New York,2,36000,Medium,Medium
1035,Ford,Escape,2019,White,60000,19000,Chicago,3,57000,High,Medium
1036,Chevrolet,Equinox,2018,Black,50000,18000,Miami,1,18000,Medium,Medium
1037,Hyundai,Kona,2015,Blue,40000,22000,San Francisco,2,44000,Medium,Medium
1038,Toyota,Highlander,2020,Silver,35000,25000,Dallas,4,100000,Medium,High
1039,Honda,Pilot,2016,Gray,70000,18000,Atlanta,3,54000,High,Medium
1040,Ford,Explorer,2017,White,55000,19000,Phoenix,3,57000,Medium,Medium
1041,Chevrolet,Traverse,2018,Black,50000,17000,Houston,4,68000,Medium,Medium
1042,Hyundai,Santa Fe,2019,Red,45000,16000,Seattle,3,48000,Medium,Medium
1043,Toyota,4Runner,2020,Silver,40000,18000,Los Angeles,5,90000,Medium,Medium
1044,Honda,Odyssey,2015,White,35000,20000,New York,2,40000,Medium,Medium
1045,Ford,Edge,2015,Blue,55000,19000,Chicago,3,57000,Medium,Medium
1046,Chevrolet,Tahoe,2015,Black,50000,23000,Miami,3,69000,Medium,Medium
1047,Hyundai,Palisade,2016,Silver,40000,21000,San Francisco,1,21000,Medium,Medium
1048,Toyota,Sienna,2015,Red,35000,24000,Dallas,4,96000,Medium,Medium
1049,Honda,Fit,2016,Gray,70000,20000,Atlanta,2,40000,High,Medium
1050,Ford,Fusion,2016,White,55000,22000,Phoenix,2,44000,Medium,Medium
1051,Chevrolet,Malibu,2017,Blue,50000,24000,Houston,4,96000,Medium,Medium
1052,Hyundai,Venue,2019,Silver,45000,23000,Seattle,5,115000,Medium,Medium
1053,Toyota,Yaris,2019,Black,40000,27000,Los Angeles,4,108000,Medium,High
1054,Honda,HR-V,2019,White,35000,25000,New York,4,100000,Medium,High
1055,Ford,EcoSport,2016,Red,70000,28000,Chicago,3,84000,High,High
1056,Chevrolet,Spark,2016,Blue,55000,22000,Miami,3,66000,Medium,Medium
1057,Hyundai,Accent,2015,Silver,50000,21000,San Francisco,2,42000,Medium,Medium
1058,Toyota,Prius,2018,Gray,45000,26000,Dallas,2,52000,Medium,High
1059,Honda,Civic,2018,White,30000,29000,Atlanta,4,116000,Medium,High
1060,Ford,Fiesta,2015,Blue,35000,27000,Phoenix,1,27000,Medium,High
1061,Chevrolet,Cruze,2018,Black,55000,12000,Houston,4,48000,Medium,Low
1062,Hyundai,Elantra,2018,Red,50000,15000,Seattle,1,15000,Medium,Medium
1063,Toyota,Camry,2015,Silver,40000,17000,Los Angeles,1,17000,Medium,Medium
1064,Honda,Accord,2018,White,60000,14000,New York,1,14000,High,Low
1065,Ford,Mustang,2016,Blue,55000,12000,Chicago,2,24000,Medium,Low
1066,Chevrolet,Camaro,2015,Red,45000,18000,Miami,1,18000,Medium,Medium
1067,Hyundai,Genesis,2019,Black,35000,16000,San Francisco,4,64000,Medium,Medium
1068,Toyota,Avalon,2020,Silver,55000,14000,Dallas,3,42000,Medium,Low
1069,Honda,Civic,2015,Gray,60000,12000,Atlanta,1,12000,High,Low
1070,Ford,Fusion,2017,White,40000,15000,Phoenix,2,30000,Medium,Medium
1071,Chevrolet,Impala,2015,Blue,25000,19000,Houston,5,95000,Low,Medium
1072,Hyundai,Sonata,2017,Red,30000,18000,Seattle,5,90000,Medium,Medium
1073,Toyota,Corolla,2015,Silver,65000,22000,Los Angeles,3,66000,High,Medium
1074,Honda,CR-V,2019,White,55000,16000,New York,4,64000,Medium,Medium
1075,Ford,Escape,2017,Blue,50000,14000,Chicago,4,56000,Medium,Low
1076,Chevrolet,Equinox,2019,Black,55000,19000,Miami,5,95000,Medium,Medium
1077,Hyundai,Tucson,2019,Red,30000,23000,San Francisco,2,46000,Medium,Medium
1078,Toyota,Rav18,2015,Gray,40000,21000,Dallas,1,21000,Medium,Medium
1079,Honda,Pilot,2020,White,45000,18000,Atlanta,4,72000,Medium,Medium
1080,Ford,Explorer,2018,Blue,35000,20000,Phoenix,5,100000,Medium,Medium
1081,Chevrolet,Traverse,2020,Black,60000,25000,Houston,5,125000,High,High
1082,Hyundai,Santa Fe,2019,Red,55000,24000,Seattle,4,96000,Medium,Medium
1083,Toyota,4Runner,2017,Silver,50000,23000,Los Angeles,4,92000,Medium,Medium
1084,Honda,Odyssey,2016,White,35000,28000,New York,5,140000,Medium,High
1085,Ford,Edge,2020,Blue,40000,25000,Chicago,2,50000,Medium,High
1086,Chevrolet,Tahoe,2020,Black,70000,27000,Miami,5,135000,High,High
1087,Hyundai,Palisade,2018,Silver,55000,22000,San Francisco,1,22000,Medium,Medium
1088,Toyota,Sienna,2017,Red,50000,21000,Dallas,2,42000,Medium,Medium
1089,Honda,Fit,2019,Gray,45000,26000,Atlanta,2,52000,Medium,High
1090,Ford,Fusion,2015,White,30000,29000,Phoenix,2,58000,Medium,High
1091,Chevrolet,Malibu,2015,Blue,35000,27000,Houston,1,27000,Medium,High
1092,Hyundai,Venue,2018,Silver,55000,12000,Seattle,4,48000,Medium,Low
1093,Toyota,Yaris,2017,Black,50000,15000,Los Angeles,5,75000,Medium,Medium
1094,Toyota,Camry,2020,White,40000,17000,Los Angeles,1,17000,Medium,Medium
1095,Honda,Civic,2015,Blue,60000,14000,New York,3,42000,High,Low
1096,Toyota,Camry,2018,White,55000,12000,Los Angeles,5,60000,Medium,Low
1097,Honda,Civic,2020,Blue,50000,15000,New York,1,15000,Medium,Medium
1098,Ford,Focus,2019,Silver,40000,17000,Chicago,2,34000,Medium,Medium
1099,Chevrolet,Cruze,2017,Red,35000,14000,Miami,3,42000,Medium,Low
1100,Hyundai,Elantra,2018,Black,70000,12000,San Francisco,4,48000,High,Low
1101,Toyota,Corolla,2017,Gray,55000,15000,Dallas,1,15000,Medium,Medium
1102,Honda,Accord,2015,White,50000,17000,Atlanta,3,51000,Medium,Medium
1103,Ford,Mustang,2019,Yellow,40000,14000,Phoenix,2,28000,Medium,Low
1104,Chevrolet,Impala,2016,Black,45000,16000,Houston,3,48000,Medium,Medium
1105,Hyundai,Sonata,2019,Blue,35000,18000,Seattle,3,54000,Medium,Medium
1106,Toyota,Rav19,2018,Gray,60000,19000,Los Angeles,5,95000,High,Medium
1107,Honda,CR-V,2017,Red,50000,18000,New York,3,54000,Medium,Medium
1108,Ford,Escape,2020,White,40000,22000,Chicago,5,110000,Medium,Medium
1109,Chevrolet,Equinox,2019,Black,35000,25000,Miami,4,100000,Medium,High
1110,Hyundai,Kona,2016,Blue,70000,18000,San Francisco,5,90000,High,Medium
1111,Toyota,Highlander,2015,Silver,55000,19000,Dallas,3,57000,Medium,Medium
1112,Honda,Pilot,2015,Gray,50000,17000,Atlanta,1,17000,Medium,Medium
1113,Ford,Explorer,2018,White,45000,16000,Phoenix,2,32000,Medium,Medium
1114,Chevrolet,Traverse,2016,Black,40000,18000,Houston,5,90000,Medium,Medium
1115,Hyundai,Santa Fe,2018,Red,35000,20000,Seattle,5,100000,Medium,Medium
1116,Toyota,4Runner,2016,Silver,55000,19000,Los Angeles,2,38000,Medium,Medium
1117,Honda,Odyssey,2015,White,50000,23000,New York,5,115000,Medium,Medium
1118,Ford,Edge,2017,Blue,40000,21000,Chicago,1,21000,Medium,Medium
1119,Chevrolet,Tahoe,2019,Black,35000,24000,Miami,5,120000,Medium,Medium
1120,Hyundai,Palisade,2018,Silver,70000,20000,San Francisco,3,60000,High,Medium
1121,Toyota,Sienna,2018,Red,55000,22000,Dallas,4,88000,Medium,Medium
1122,Honda,Fit,2019,Gray,50000,24000,Atlanta,4,96000,Medium,Medium
1123,Ford,Fusion,2016,White,45000,23000,Phoenix,1,23000,Medium,Medium
1124,Chevrolet,Malibu,2015,Blue,40000,27000,Houston,2,54000,Medium,High
1125,Hyundai,Venue,2018,Silver,35000,25000,Seattle,5,125000,Medium,High
1126,Toyota,Yaris,2017,Black,70000,28000,Los Angeles,3,84000,High,High
1127,Honda,HR-V,2015,White,55000,22000,New York,3,66000,Medium,Medium
1128,Ford,EcoSport,2017,Red,50000,21000,Chicago,4,84000,Medium,Medium
1129,Chevrolet,Spark,2017,Blue,45000,26000,Miami,3,78000,Medium,High
1130,Hyundai,Accent,2016,Silver,30000,29000,San Francisco,2,58000,Medium,High
1131,Toyota,Prius,2017,Gray,35000,27000,Dallas,2,54000,Medium,High
1132,Honda,Civic,2019,White,55000,12000,Atlanta,2,24000,Medium,Low
1133,Ford,Fiesta,2019,Blue,50000,15000,Phoenix,1,15000,Medium,Medium
1134,Chevrolet,Cruze,2016,Black,40000,17000,Houston,3,51000,Medium,Medium
1135,Hyundai,Elantra,2020,Red,60000,14000,Seattle,5,70000,High,Low
1136,Toyota,Camry,2018,Silver,55000,12000,Los Angeles,5,60000,Medium,Low
1137,Honda,Accord,2017,White,45000,18000,New York,2,36000,Medium,Medium
1138,Ford,Mustang,2016,Blue,35000,16000,Chicago,3,48000,Medium,Medium
1139,Chevrolet,Camaro,2019,Red,55000,14000,Miami,1,14000,Medium,Low
1140,Hyundai,Genesis,2018,Black,60000,12000,San Francisco,5,60000,High,Low
1141,Toyota,Avalon,2017,Silver,40000,15000,Dallas,2,30000,Medium,Medium
1142,Honda,Civic,2016,Gray,25000,19000,Atlanta,3,57000,Low,Medium
1143,Ford,Fusion,2017,White,30000,18000,Phoenix,5,90000,Medium,Medium
1144,Chevrolet,Impala,2019,Blue,65000,22000,Houston,3,66000,High,Medium
1145,Hyundai,Sonata,2018,Red,55000,16000,Seattle,2,32000,Medium,Medium
1146,Toyota,Corolla,2020,Silver,50000,14000,Los Angeles,4,56000,Medium,Low
1147,Honda,CR-V,2020,White,55000,19000,New York,2,38000,Medium,Medium
1148,Ford,Escape,2018,Blue,30000,23000,Chicago,3,69000,Medium,Medium
1149,Chevrolet,Equinox,2015,Black,40000,21000,Miami,1,21000,Medium,Medium
1150,Hyundai,Tucson,2019,Red,45000,18000,San Francisco,1,18000,Medium,Medium
1151,Toyota,Rav19,2019,Gray,35000,20000,Dallas,3,60000,Medium,Medium
1152,Honda,Pilot,2018,White,60000,25000,Atlanta,2,50000,High,High
1153,Ford,Explorer,2015,Blue,55000,24000,Phoenix,4,96000,Medium,Medium
1154,Chevrolet,Traverse,2020,Black,50000,23000,Houston,4,92000,Medium,Medium
1155,Hyundai,Santa Fe,2018,Red,35000,28000,Seattle,2,56000,Medium,High
1156,Toyota,4Runner,2017,Silver,40000,25000,Los Angeles,5,125000,Medium,High
1157,Honda,Odyssey,2015,White,70000,27000,New York,4,108000,High,High
1158,Ford,Edge,2020,Blue,55000,22000,Chicago,4,88000,Medium,Medium
1159,Chevrolet,Tahoe,2019,Black,50000,21000,Miami,1,21000,Medium,Medium
1160,Hyundai,Palisade,2017,Silver,45000,26000,San Francisco,2,52000,Medium,High
1161,Toyota,Sienna,2019,Red,30000,29000,Dallas,1,29000,Medium,High
1162,Honda,Fit,2015,Gray,35000,27000,Atlanta,3,81000,Medium,High
1163,Ford,Fusion,2016,White,55000,12000,Phoenix,5,60000,Medium,Low
1164,Chevrolet,Malibu,2016,Blue,50000,15000,Houston,5,75000,Medium,Medium
1165,Hyundai,Venue,2017,Silver,40000,17000,Seattle,1,17000,Medium,Medium
1166,Toyota,Yaris,2016,Black,60000,14000,Los Angeles,5,70000,High,Low
1167,Toyota,Camry,2016,White,55000,12000,Los Angeles,3,36000,Medium,Low
1168,Honda,Civic,2020,Blue,50000,15000,New York,2,30000,Medium,Medium
1169,Toyota,Camry,2019,White,40000,17000,Los Angeles,2,34000,Medium,Medium
1170,Honda,Civic,2016,Blue,35000,14000,New York,3,42000,Medium,Low
1171,Ford,Focus,2017,Silver,70000,12000,Chicago,2,24000,High,Low
1172,Chevrolet,Cruze,2020,Red,55000,15000,Miami,1,15000,Medium,Medium
1173,Hyundai,Elantra,2016,Black,50000,17000,San Francisco,5,85000,Medium,Medium
1174,Toyota,Corolla,2019,Gray,40000,14000,Dallas,3,42000,Medium,Low
1175,Honda,Accord,2015,White,45000,16000,Atlanta,1,16000,Medium,Medium
1176,Ford,Mustang,2018,Yellow,35000,18000,Phoenix,4,72000,Medium,Medium
1177,Chevrolet,Impala,2015,Black,60000,19000,Houston,3,57000,High,Medium
1178,Hyundai,Sonata,2018,Blue,50000,18000,Seattle,5,90000,Medium,Medium
1179,Toyota,Rav20,2020,Gray,40000,22000,Los Angeles,4,88000,Medium,Medium
1180,Honda,CR-V,2016,Red,35000,25000,New York,3,75000,Medium,High
1181,Ford,Escape,2015,White,70000,18000,Chicago,1,18000,High,Medium
1182,Chevrolet,Equinox,2020,Black,55000,19000,Miami,4,76000,Medium,Medium
1183,Hyundai,Kona,2016,Blue,50000,17000,San Francisco,2,34000,Medium,Medium
1184,Toyota,Highlander,2017,Silver,45000,16000,Dallas,5,80000,Medium,Medium
1185,Honda,Pilot,2019,Gray,40000,18000,Atlanta,5,90000,Medium,Medium
1186,Ford,Explorer,2017,White,35000,20000,Phoenix,1,20000,Medium,Medium
1187,Chevrolet,Traverse,2019,Black,55000,19000,Houston,4,76000,Medium,Medium
1188,Hyundai,Santa Fe,2019,Red,50000,23000,Seattle,5,115000,Medium,Medium
1189,Toyota,4Runner,2020,Silver,40000,21000,Los Angeles,2,42000,Medium,Medium
1190,Honda,Odyssey,2015,White,35000,24000,New York,2,48000,Medium,Medium
1191,Ford,Edge,2018,Blue,70000,20000,Chicago,5,100000,High,Medium
1192,Chevrolet,Tahoe,2017,Black,55000,22000,Miami,5,110000,Medium,Medium
1193,Hyundai,Palisade,2016,Silver,50000,24000,San Francisco,4,96000,Medium,Medium
1194,Toyota,Sienna,2020,Red,45000,23000,Dallas,3,69000,Medium,Medium
1195,Honda,Fit,2019,Gray,40000,27000,Atlanta,5,135000,Medium,High
1196,Ford,Fusion,2015,White,35000,25000,Phoenix,2,50000,Medium,High
1197,Chevrolet,Malibu,2017,Blue,70000,28000,Houston,5,140000,High,High
1198,Hyundai,Venue,2018,Silver,55000,22000,Seattle,2,44000,Medium,Medium
1199,Toyota,Yaris,2016,Black,50000,21000,Los Angeles,5,105000,Medium,Medium
1200,Honda,HR-V,2019,White,45000,26000,New York,1,26000,Medium,High
1201,Ford,EcoSport,2020,Red,30000,29000,Chicago,1,29000,Medium,High
1202,Chevrolet,Spark,2017,Blue,35000,27000,Miami,5,135000,Medium,High
1203,Hyundai,Accent,2017,Silver,55000,12000,San Francisco,5,60000,Medium,Low
1204,Toyota,Prius,2020,Gray,50000,15000,Dallas,3,45000,Medium,Medium
1205,Honda,Civic,2018,White,40000,17000,Atlanta,2,34000,Medium,Medium
1206,Ford,Fiesta,2015,Blue,60000,14000,Phoenix,2,28000,High,Low
1207,Chevrolet,Cruze,2020,Black,55000,12000,Houston,5,60000,Medium,Low
1208,Hyundai,Elantra,2017,Red,45000,18000,Seattle,2,36000,Medium,Medium
1209,Toyota,Camry,2016,Silver,35000,16000,Los Angeles,3,48000,Medium,Medium
1210,Honda,Accord,2016,White,55000,14000,New York,4,56000,Medium,Low
1211,Ford,Mustang,2020,Blue,60000,12000,Chicago,1,12000,High,Low
1212,Chevrolet,Camaro,2020,Red,40000,15000,Miami,2,30000,Medium,Medium
1213,Hyundai,Genesis,2020,Black,25000,19000,San Francisco,4,76000,Low,Medium
1214,Toyota,Avalon,2016,Silver,30000,18000,Dallas,4,72000,Medium,Medium
1215,Honda,Civic,2016,Gray,65000,22000,Atlanta,5,110000,High,Medium
1216,Ford,Fusion,2018,White,55000,16000,Phoenix,4,64000,Medium,Medium
1217,Chevrolet,Impala,2018,Blue,50000,14000,Houston,2,28000,Medium,Low
1218,Hyundai,Sonata,2017,Red,55000,19000,Seattle,5,95000,Medium,Medium
1219,Toyota,Corolla,2018,Silver,30000,23000,Los Angeles,5,115000,Medium,Medium
1220,Honda,CR-V,2018,White,40000,21000,New York,1,21000,Medium,Medium
1221,Ford,Escape,2017,Blue,45000,18000,Chicago,1,18000,Medium,Medium
1222,Chevrolet,Equinox,2018,Black,35000,20000,Miami,5,100000,Medium,Medium
1223,Hyundai,Tucson,2017,Red,60000,25000,San Francisco,5,125000,High,High
1224,Toyota,Rav20,2015,Gray,55000,24000,Dallas,4,96000,Medium,Medium
1225,Honda,Pilot,2018,White,50000,23000,Atlanta,1,23000,Medium,Medium
1226,Ford,Explorer,2015,Blue,35000,28000,Phoenix,2,56000,Medium,High
1227,Chevrolet,Traverse,2020,Black,40000,25000,Houston,5,125000,Medium,High
1228,Hyundai,Santa Fe,2020,Red,70000,27000,Seattle,3,81000,High,High
1229,Toyota,4Runner,2017,Silver,55000,22000,Los Angeles,5,110000,Medium,Medium
1230,Honda,Odyssey,2017,White,50000,21000,New York,1,21000,Medium,Medium
1231,Ford,Edge,2018,Blue,45000,26000,Chicago,3,78000,Medium,High
1232,Chevrolet,Tahoe,2019,Black,30000,29000,Miami,1,29000,Medium,High
1233,Hyundai,Palisade,2019,Silver,35000,27000,San Francisco,2,54000,Medium,High
1234,Toyota,Sienna,2016,Red,55000,12000,Dallas,5,60000,Medium,Low
1235,Honda,Fit,2015,Gray,50000,15000,Atlanta,5,75000,Medium,Medium
1236,Ford,Fusion,2020,White,40000,17000,Phoenix,2,34000,Medium,Medium
1237,Chevrolet,Malibu,2015,Blue,60000,14000,Houston,2,28000,High,Low
1238,Hyundai,Venue,2017,Silver,55000,12000,Seattle,4,48000,Medium,Low
1239,Toyota,Yaris,2018,Black,50000,15000,Los Angeles,1,15000,Medium,Medium
1240,Toyota,Camry,2017,White,40000,17000,Los Angeles,4,68000,Medium,Medium
1241,Honda,Civic,2020,Blue,35000,14000,New York,1,14000,Medium,Low
1242,Toyota,Camry,2020,White,70000,12000,Los Angeles,5,60000,High,Low
1243,Honda,Civic,2018,Blue,55000,15000,New York,2,30000,Medium,Medium
1244,Ford,Focus,2018,Silver,50000,17000,Chicago,3,51000,Medium,Medium
1245,Chevrolet,Cruze,2020,Red,40000,14000,Miami,3,42000,Medium,Low
1246,Hyundai,Elantra,2020,Black,45000,16000,San Francisco,4,64000,Medium,Medium
1247,Toyota,Corolla,2015,Gray,35000,18000,Dallas,1,18000,Medium,Medium
1248,Honda,Accord,2017,White,60000,19000,Atlanta,3,57000,High,Medium
1249,Ford,Mustang,2015,Yellow,50000,18000,Phoenix,1,18000,Medium,Medium
1250,Chevrolet,Impala,2018,Black,40000,22000,Houston,1,22000,Medium,Medium
1251,Hyundai,Sonata,2017,Blue,35000,25000,Seattle,5,125000,Medium,High
1252,Toyota,Rav21,2019,Gray,70000,18000,Los Angeles,5,90000,High,Medium
1253,Honda,CR-V,2018,Red,55000,19000,New York,2,38000,Medium,Medium
1254,Ford,Escape,2016,White,50000,17000,Chicago,1,17000,Medium,Medium
1255,Chevrolet,Equinox,2015,Black,45000,16000,Miami,3,48000,Medium,Medium
1256,Hyundai,Kona,2017,Blue,40000,18000,San Francisco,2,36000,Medium,Medium
1257,Toyota,Highlander,2017,Silver,35000,20000,Dallas,1,20000,Medium,Medium
1258,Honda,Pilot,2017,Gray,55000,19000,Atlanta,3,57000,Medium,Medium
1259,Ford,Explorer,2016,White,50000,23000,Phoenix,2,46000,Medium,Medium
1260,Chevrolet,Traverse,2015,Black,40000,21000,Houston,4,84000,Medium,Medium
1261,Hyundai,Santa Fe,2018,Red,35000,24000,Seattle,5,120000,Medium,Medium
1262,Toyota,4Runner,2016,Silver,70000,20000,Los Angeles,5,100000,High,Medium
1263,Honda,Odyssey,2020,White,55000,22000,New York,3,66000,Medium,Medium
1264,Ford,Edge,2018,Blue,50000,24000,Chicago,4,96000,Medium,Medium
1265,Chevrolet,Tahoe,2015,Black,45000,23000,Miami,1,23000,Medium,Medium
1266,Hyundai,Palisade,2019,Silver,40000,27000,San Francisco,5,135000,Medium,High
1267,Toyota,Sienna,2018,Red,35000,25000,Dallas,5,125000,Medium,High
1268,Honda,Fit,2016,Gray,70000,28000,Atlanta,1,28000,High,High
1269,Ford,Fusion,2018,White,55000,22000,Phoenix,2,44000,Medium,Medium
1270,Chevrolet,Malibu,2019,Blue,50000,21000,Houston,1,21000,Medium,Medium
1271,Hyundai,Venue,2020,Silver,45000,26000,Seattle,2,52000,Medium,High
1272,Toyota,Yaris,2015,Black,30000,29000,Los Angeles,2,58000,Medium,High
1273,Honda,HR-V,2020,White,35000,27000,New York,4,108000,Medium,High
1274,Ford,EcoSport,2017,Red,55000,12000,Chicago,2,24000,Medium,Low
1275,Chevrolet,Spark,2015,Blue,50000,15000,Miami,3,45000,Medium,Medium
1276,Hyundai,Accent,2018,Silver,40000,17000,San Francisco,3,51000,Medium,Medium
1277,Toyota,Prius,2016,Gray,60000,14000,Dallas,3,42000,High,Low
1278,Honda,Civic,2016,White,55000,12000,Atlanta,5,60000,Medium,Low
1279,Ford,Fiesta,2018,Blue,45000,18000,Phoenix,4,72000,Medium,Medium
1280,Chevrolet,Cruze,2016,Black,35000,16000,Houston,2,32000,Medium,Medium
1281,Hyundai,Elantra,2016,Red,55000,14000,Seattle,2,28000,Medium,Low
1282,Toyota,Camry,2015,Silver,60000,12000,Los Angeles,3,36000,High,Low
1283,Honda,Accord,2018,White,40000,15000,New York,5,75000,Medium,Medium
1284,Ford,Mustang,2015,Blue,25000,19000,Chicago,5,95000,Low,Medium
1285,Chevrolet,Camaro,2015,Red,30000,18000,Miami,2,36000,Medium,Medium
1286,Hyundai,Genesis,2019,Black,65000,22000,San Francisco,5,110000,High,Medium
1287,Toyota,Avalon,2020,Silver,55000,16000,Dallas,5,80000,Medium,Medium
1288,Honda,Civic,2019,Gray,50000,14000,Atlanta,1,14000,Medium,Low
1289,Ford,Fusion,2015,White,55000,19000,Phoenix,3,57000,Medium,Medium
1290,Chevrolet,Impala,2019,Blue,30000,23000,Houston,5,115000,Medium,Medium
1291,Hyundai,Sonata,2018,Red,40000,21000,Seattle,5,105000,Medium,Medium
1292,Toyota,Corolla,2018,Silver,45000,18000,Los Angeles,1,18000,Medium,Medium
1293,Honda,CR-V,2019,White,35000,20000,New York,3,60000,Medium,Medium
1294,Ford,Escape,2020,Blue,60000,25000,Chicago,4,100000,High,High
1295,Chevrolet,Equinox,2020,Black,55000,24000,Miami,2,48000,Medium,Medium
1296,Hyundai,Tucson,2019,Red,50000,23000,San Francisco,1,23000,Medium,Medium
1297,Toyota,Rav21,2019,Gray,35000,28000,Dallas,3,84000,Medium,High
1298,Honda,Pilot,2015,White,40000,25000,Atlanta,2,50000,Medium,High
1299,Ford,Explorer,2016,Blue,70000,27000,Phoenix,5,135000,High,High
1300,Chevrolet,Traverse,2020,Black,55000,22000,Houston,4,88000,Medium,Medium
1301,Hyundai,Santa Fe,2018,Red,50000,21000,Seattle,4,84000,Medium,Medium
1302,Toyota,4Runner,2015,Silver,45000,26000,Los Angeles,4,104000,Medium,High
1303,Honda,Odyssey,2015,White,30000,29000,New York,2,58000,Medium,High
1304,Ford,Edge,2015,Blue,35000,27000,Chicago,1,27000,Medium,High
1305,Chevrolet,Tahoe,2020,Black,55000,12000,Miami,5,60000,Medium,Low
1306,Hyundai,Palisade,2018,Silver,50000,15000,San Francisco,2,30000,Medium,Medium
1307,Toyota,Sienna,2019,Red,40000,17000,Dallas,2,34000,Medium,Medium
1308,Honda,Fit,2018,Gray,60000,14000,Atlanta,5,70000,High,Low
1309,Ford,Fusion,2019,White,55000,12000,Phoenix,3,36000,Medium,Low
1310,Chevrolet,Malibu,2017,Blue,50000,15000,Houston,5,75000,Medium,Medium
1311,Hyundai,Venue,2020,Silver,40000,17000,Seattle,1,17000,Medium,Medium
1312,Toyota,Yaris,2019,Black,35000,14000,Los Angeles,3,42000,Medium,Low
1313,Toyota,Camry,2015,White,70000,12000,Los Angeles,2,24000,High,Low
1314,Honda,Civic,2019,Blue,55000,15000,New York,5,75000,Medium,Medium
1315,Toyota,Camry,2020,White,50000,17000,Los Angeles,3,51000,Medium,Medium
1316,Honda,Civic,2015,Blue,40000,14000,New York,4,56000,Medium,Low
1317,Ford,Focus,2017,Silver,45000,16000,Chicago,1,16000,Medium,Medium
1318,Chevrolet,Cruze,2018,Red,35000,18000,Miami,2,36000,Medium,Medium
1319,Hyundai,Elantra,2019,Black,60000,19000,San Francisco,5,95000,High,Medium
1320,Toyota,Corolla,2020,Gray,50000,18000,Dallas,1,18000,Medium,Medium
1321,Honda,Accord,2016,White,40000,22000,Atlanta,3,66000,Medium,Medium
1322,Ford,Mustang,2016,Yellow,35000,25000,Phoenix,3,75000,Medium,High
1323,Chevrolet,Impala,2020,Black,70000,18000,Houston,4,72000,High,Medium
1324,Hyundai,Sonata,2015,Blue,55000,19000,Seattle,5,95000,Medium,Medium
1325,Toyota,Rav22,2015,Gray,50000,17000,Los Angeles,3,51000,Medium,Medium
1326,Honda,CR-V,2020,Red,45000,16000,New York,5,80000,Medium,Medium
1327,Ford,Escape,2018,White,40000,18000,Chicago,4,72000,Medium,Medium
1328,Chevrolet,Equinox,2017,Black,35000,20000,Miami,5,100000,Medium,Medium
1329,Hyundai,Kona,2017,Blue,55000,19000,San Francisco,3,57000,Medium,Medium
1330,Toyota,Highlander,2020,Silver,50000,23000,Dallas,1,23000,Medium,Medium
1331,Honda,Pilot,2015,Gray,40000,21000,Atlanta,4,84000,Medium,Medium
1332,Ford,Explorer,2018,White,35000,24000,Phoenix,5,120000,Medium,Medium
1333,Chevrolet,Traverse,2020,Black,70000,20000,Houston,1,20000,High,Medium
